,Rank ,Country,Risk_Level,Year,Extremely-high,High,Low,Low-medium,Medium-high,origin_abb,origin_numeric,destination_numeric,destination_abb
4555,40,Nepal,High,2015,0,1,0,0,0,NPL,524,524,NPL
4556,40,Nepal,High,2016,0,1,0,0,0,NPL,524,524,NPL
4557,40,Nepal,High,2017,0,1,0,0,0,NPL,524,524,NPL
4558,40,Nepal,High,2018,0,1,0,0,0,NPL,524,524,NPL
4559,40,Nepal,High,2019,0,1,0,0,0,NPL,524,524,NPL
4560,41,Portugal,High,1900,0,1,0,0,0,PRT,620,620,PRT
4561,41,Portugal,High,1901,0,1,0,0,0,PRT,620,620,PRT
4562,41,Portugal,High,1902,0,1,0,0,0,PRT,620,620,PRT
4563,41,Portugal,High,1903,0,1,0,0,0,PRT,620,620,PRT
4564,41,Portugal,High,1904,0,1,0,0,0,PRT,620,620,PRT
4565,41,Portugal,High,1905,0,1,0,0,0,PRT,620,620,PRT
4566,41,Portugal,High,1906,0,1,0,0,0,PRT,620,620,PRT
4567,41,Portugal,High,1907,0,1,0,0,0,PRT,620,620,PRT
4568,41,Portugal,High,1908,0,1,0,0,0,PRT,620,620,PRT
4569,41,Portugal,High,1909,0,1,0,0,0,PRT,620,620,PRT
4570,41,Portugal,High,1910,0,1,0,0,0,PRT,620,620,PRT
4571,41,Portugal,High,1911,0,1,0,0,0,PRT,620,620,PRT
4572,41,Portugal,High,1912,0,1,0,0,0,PRT,620,620,PRT
4573,41,Portugal,High,1913,0,1,0,0,0,PRT,620,620,PRT
4574,41,Portugal,High,1914,0,1,0,0,0,PRT,620,620,PRT
4575,41,Portugal,High,1915,0,1,0,0,0,PRT,620,620,PRT
4576,41,Portugal,High,1916,0,1,0,0,0,PRT,620,620,PRT
4577,41,Portugal,High,1917,0,1,0,0,0,PRT,620,620,PRT
4578,41,Portugal,High,1918,0,1,0,0,0,PRT,620,620,PRT
4579,41,Portugal,High,1919,0,1,0,0,0,PRT,620,620,PRT
4580,41,Portugal,High,1920,0,1,0,0,0,PRT,620,620,PRT
4581,41,Portugal,High,1921,0,1,0,0,0,PRT,620,620,PRT
4582,41,Portugal,High,1922,0,1,0,0,0,PRT,620,620,PRT
4583,41,Portugal,High,1923,0,1,0,0,0,PRT,620,620,PRT
4584,41,Portugal,High,1924,0,1,0,0,0,PRT,620,620,PRT
4585,41,Portugal,High,1925,0,1,0,0,0,PRT,620,620,PRT
4586,41,Portugal,High,1926,0,1,0,0,0,PRT,620,620,PRT
4587,41,Portugal,High,1927,0,1,0,0,0,PRT,620,620,PRT
4588,41,Portugal,High,1928,0,1,0,0,0,PRT,620,620,PRT
4589,41,Portugal,High,1929,0,1,0,0,0,PRT,620,620,PRT
4590,41,Portugal,High,1930,0,1,0,0,0,PRT,620,620,PRT
4591,41,Portugal,High,1931,0,1,0,0,0,PRT,620,620,PRT
4592,41,Portugal,High,1932,0,1,0,0,0,PRT,620,620,PRT
4593,41,Portugal,High,1933,0,1,0,0,0,PRT,620,620,PRT
4594,41,Portugal,High,1934,0,1,0,0,0,PRT,620,620,PRT
4595,41,Portugal,High,1935,0,1,0,0,0,PRT,620,620,PRT
4596,41,Portugal,High,1936,0,1,0,0,0,PRT,620,620,PRT
4597,41,Portugal,High,1937,0,1,0,0,0,PRT,620,620,PRT
4598,41,Portugal,High,1938,0,1,0,0,0,PRT,620,620,PRT
4599,41,Portugal,High,1939,0,1,0,0,0,PRT,620,620,PRT
4600,41,Portugal,High,1940,0,1,0,0,0,PRT,620,620,PRT
4601,41,Portugal,High,1941,0,1,0,0,0,PRT,620,620,PRT
4602,41,Portugal,High,1942,0,1,0,0,0,PRT,620,620,PRT
4603,41,Portugal,High,1943,0,1,0,0,0,PRT,620,620,PRT
4604,41,Portugal,High,1944,0,1,0,0,0,PRT,620,620,PRT
4605,41,Portugal,High,1945,0,1,0,0,0,PRT,620,620,PRT
4606,41,Portugal,High,1946,0,1,0,0,0,PRT,620,620,PRT
4607,41,Portugal,High,1947,0,1,0,0,0,PRT,620,620,PRT
4608,41,Portugal,High,1948,0,1,0,0,0,PRT,620,620,PRT
4609,41,Portugal,High,1949,0,1,0,0,0,PRT,620,620,PRT
4610,41,Portugal,High,1950,0,1,0,0,0,PRT,620,620,PRT
4611,41,Portugal,High,1951,0,1,0,0,0,PRT,620,620,PRT
4612,41,Portugal,High,1952,0,1,0,0,0,PRT,620,620,PRT
4613,41,Portugal,High,1953,0,1,0,0,0,PRT,620,620,PRT
4614,41,Portugal,High,1954,0,1,0,0,0,PRT,620,620,PRT
4615,41,Portugal,High,1955,0,1,0,0,0,PRT,620,620,PRT
4616,41,Portugal,High,1956,0,1,0,0,0,PRT,620,620,PRT
4617,41,Portugal,High,1957,0,1,0,0,0,PRT,620,620,PRT
4618,41,Portugal,High,1958,0,1,0,0,0,PRT,620,620,PRT
4619,41,Portugal,High,1959,0,1,0,0,0,PRT,620,620,PRT
4620,41,Portugal,High,1960,0,1,0,0,0,PRT,620,620,PRT
4621,41,Portugal,High,1961,0,1,0,0,0,PRT,620,620,PRT
4622,41,Portugal,High,1962,0,1,0,0,0,PRT,620,620,PRT
4623,41,Portugal,High,1963,0,1,0,0,0,PRT,620,620,PRT
4624,41,Portugal,High,1964,0,1,0,0,0,PRT,620,620,PRT
4625,41,Portugal,High,1965,0,1,0,0,0,PRT,620,620,PRT
4626,41,Portugal,High,1966,0,1,0,0,0,PRT,620,620,PRT
4627,41,Portugal,High,1967,0,1,0,0,0,PRT,620,620,PRT
4628,41,Portugal,High,1968,0,1,0,0,0,PRT,620,620,PRT
4629,41,Portugal,High,1969,0,1,0,0,0,PRT,620,620,PRT
4630,41,Portugal,High,1970,0,1,0,0,0,PRT,620,620,PRT
4631,41,Portugal,High,1971,0,1,0,0,0,PRT,620,620,PRT
4632,41,Portugal,High,1972,0,1,0,0,0,PRT,620,620,PRT
4633,41,Portugal,High,1973,0,1,0,0,0,PRT,620,620,PRT
4634,41,Portugal,High,1974,0,1,0,0,0,PRT,620,620,PRT
4635,41,Portugal,High,1975,0,1,0,0,0,PRT,620,620,PRT
4636,41,Portugal,High,1976,0,1,0,0,0,PRT,620,620,PRT
4637,41,Portugal,High,1977,0,1,0,0,0,PRT,620,620,PRT
4638,41,Portugal,High,1978,0,1,0,0,0,PRT,620,620,PRT
4639,41,Portugal,High,1979,0,1,0,0,0,PRT,620,620,PRT
4640,41,Portugal,High,1980,0,1,0,0,0,PRT,620,620,PRT
4641,41,Portugal,High,1981,0,1,0,0,0,PRT,620,620,PRT
4642,41,Portugal,High,1982,0,1,0,0,0,PRT,620,620,PRT
4643,41,Portugal,High,1983,0,1,0,0,0,PRT,620,620,PRT
4644,41,Portugal,High,1984,0,1,0,0,0,PRT,620,620,PRT
4645,41,Portugal,High,1985,0,1,0,0,0,PRT,620,620,PRT
4646,41,Portugal,High,1986,0,1,0,0,0,PRT,620,620,PRT
4647,41,Portugal,High,1987,0,1,0,0,0,PRT,620,620,PRT
4648,41,Portugal,High,1988,0,1,0,0,0,PRT,620,620,PRT
4649,41,Portugal,High,1989,0,1,0,0,0,PRT,620,620,PRT
4650,41,Portugal,High,1990,0,1,0,0,0,PRT,620,620,PRT
4651,41,Portugal,High,1991,0,1,0,0,0,PRT,620,620,PRT
4652,41,Portugal,High,1992,0,1,0,0,0,PRT,620,620,PRT
4653,41,Portugal,High,1993,0,1,0,0,0,PRT,620,620,PRT
4654,41,Portugal,High,1994,0,1,0,0,0,PRT,620,620,PRT
4655,41,Portugal,High,1995,0,1,0,0,0,PRT,620,620,PRT
4656,41,Portugal,High,1996,0,1,0,0,0,PRT,620,620,PRT
4657,41,Portugal,High,1997,0,1,0,0,0,PRT,620,620,PRT
4658,41,Portugal,High,1998,0,1,0,0,0,PRT,620,620,PRT
4659,41,Portugal,High,1999,0,1,0,0,0,PRT,620,620,PRT
4660,41,Portugal,High,2000,0,1,0,0,0,PRT,620,620,PRT
4661,41,Portugal,High,2001,0,1,0,0,0,PRT,620,620,PRT
4662,41,Portugal,High,2002,0,1,0,0,0,PRT,620,620,PRT
4663,41,Portugal,High,2003,0,1,0,0,0,PRT,620,620,PRT
4664,41,Portugal,High,2004,0,1,0,0,0,PRT,620,620,PRT
4665,41,Portugal,High,2005,0,1,0,0,0,PRT,620,620,PRT
4666,41,Portugal,High,2006,0,1,0,0,0,PRT,620,620,PRT
4667,41,Portugal,High,2007,0,1,0,0,0,PRT,620,620,PRT
4668,41,Portugal,High,2008,0,1,0,0,0,PRT,620,620,PRT
4669,41,Portugal,High,2009,0,1,0,0,0,PRT,620,620,PRT
4670,41,Portugal,High,2010,0,1,0,0,0,PRT,620,620,PRT
4671,41,Portugal,High,2011,0,1,0,0,0,PRT,620,620,PRT
4672,41,Portugal,High,2012,0,1,0,0,0,PRT,620,620,PRT
4673,41,Portugal,High,2013,0,1,0,0,0,PRT,620,620,PRT
4674,41,Portugal,High,2014,0,1,0,0,0,PRT,620,620,PRT
4675,41,Portugal,High,2015,0,1,0,0,0,PRT,620,620,PRT
4676,41,Portugal,High,2016,0,1,0,0,0,PRT,620,620,PRT
4677,41,Portugal,High,2017,0,1,0,0,0,PRT,620,620,PRT
4678,41,Portugal,High,2018,0,1,0,0,0,PRT,620,620,PRT
4679,41,Portugal,High,2019,0,1,0,0,0,PRT,620,620,PRT
4680,42,Iraq,High,1900,0,1,0,0,0,IRQ,368,368,IRQ
4681,42,Iraq,High,1901,0,1,0,0,0,IRQ,368,368,IRQ
4682,42,Iraq,High,1902,0,1,0,0,0,IRQ,368,368,IRQ
4683,42,Iraq,High,1903,0,1,0,0,0,IRQ,368,368,IRQ
4684,42,Iraq,High,1904,0,1,0,0,0,IRQ,368,368,IRQ
4685,42,Iraq,High,1905,0,1,0,0,0,IRQ,368,368,IRQ
4686,42,Iraq,High,1906,0,1,0,0,0,IRQ,368,368,IRQ
4687,42,Iraq,High,1907,0,1,0,0,0,IRQ,368,368,IRQ
4688,42,Iraq,High,1908,0,1,0,0,0,IRQ,368,368,IRQ
4689,42,Iraq,High,1909,0,1,0,0,0,IRQ,368,368,IRQ
4690,42,Iraq,High,1910,0,1,0,0,0,IRQ,368,368,IRQ
4691,42,Iraq,High,1911,0,1,0,0,0,IRQ,368,368,IRQ
4692,42,Iraq,High,1912,0,1,0,0,0,IRQ,368,368,IRQ
4693,42,Iraq,High,1913,0,1,0,0,0,IRQ,368,368,IRQ
4694,42,Iraq,High,1914,0,1,0,0,0,IRQ,368,368,IRQ
4695,42,Iraq,High,1915,0,1,0,0,0,IRQ,368,368,IRQ
4696,42,Iraq,High,1916,0,1,0,0,0,IRQ,368,368,IRQ
4697,42,Iraq,High,1917,0,1,0,0,0,IRQ,368,368,IRQ
4698,42,Iraq,High,1918,0,1,0,0,0,IRQ,368,368,IRQ
4699,42,Iraq,High,1919,0,1,0,0,0,IRQ,368,368,IRQ
4700,42,Iraq,High,1920,0,1,0,0,0,IRQ,368,368,IRQ
4701,42,Iraq,High,1921,0,1,0,0,0,IRQ,368,368,IRQ
4702,42,Iraq,High,1922,0,1,0,0,0,IRQ,368,368,IRQ
4703,42,Iraq,High,1923,0,1,0,0,0,IRQ,368,368,IRQ
4704,42,Iraq,High,1924,0,1,0,0,0,IRQ,368,368,IRQ
4705,42,Iraq,High,1925,0,1,0,0,0,IRQ,368,368,IRQ
4706,42,Iraq,High,1926,0,1,0,0,0,IRQ,368,368,IRQ
4707,42,Iraq,High,1927,0,1,0,0,0,IRQ,368,368,IRQ
4708,42,Iraq,High,1928,0,1,0,0,0,IRQ,368,368,IRQ
4709,42,Iraq,High,1929,0,1,0,0,0,IRQ,368,368,IRQ
4710,42,Iraq,High,1930,0,1,0,0,0,IRQ,368,368,IRQ
4711,42,Iraq,High,1931,0,1,0,0,0,IRQ,368,368,IRQ
4712,42,Iraq,High,1932,0,1,0,0,0,IRQ,368,368,IRQ
4713,42,Iraq,High,1933,0,1,0,0,0,IRQ,368,368,IRQ
4714,42,Iraq,High,1934,0,1,0,0,0,IRQ,368,368,IRQ
4715,42,Iraq,High,1935,0,1,0,0,0,IRQ,368,368,IRQ
4716,42,Iraq,High,1936,0,1,0,0,0,IRQ,368,368,IRQ
4717,42,Iraq,High,1937,0,1,0,0,0,IRQ,368,368,IRQ
4718,42,Iraq,High,1938,0,1,0,0,0,IRQ,368,368,IRQ
4719,42,Iraq,High,1939,0,1,0,0,0,IRQ,368,368,IRQ
4720,42,Iraq,High,1940,0,1,0,0,0,IRQ,368,368,IRQ
4721,42,Iraq,High,1941,0,1,0,0,0,IRQ,368,368,IRQ
4722,42,Iraq,High,1942,0,1,0,0,0,IRQ,368,368,IRQ
4723,42,Iraq,High,1943,0,1,0,0,0,IRQ,368,368,IRQ
4724,42,Iraq,High,1944,0,1,0,0,0,IRQ,368,368,IRQ
4725,42,Iraq,High,1945,0,1,0,0,0,IRQ,368,368,IRQ
4726,42,Iraq,High,1946,0,1,0,0,0,IRQ,368,368,IRQ
4727,42,Iraq,High,1947,0,1,0,0,0,IRQ,368,368,IRQ
4728,42,Iraq,High,1948,0,1,0,0,0,IRQ,368,368,IRQ
4729,42,Iraq,High,1949,0,1,0,0,0,IRQ,368,368,IRQ
4730,42,Iraq,High,1950,0,1,0,0,0,IRQ,368,368,IRQ
4731,42,Iraq,High,1951,0,1,0,0,0,IRQ,368,368,IRQ
4732,42,Iraq,High,1952,0,1,0,0,0,IRQ,368,368,IRQ
4733,42,Iraq,High,1953,0,1,0,0,0,IRQ,368,368,IRQ
4734,42,Iraq,High,1954,0,1,0,0,0,IRQ,368,368,IRQ
4735,42,Iraq,High,1955,0,1,0,0,0,IRQ,368,368,IRQ
4736,42,Iraq,High,1956,0,1,0,0,0,IRQ,368,368,IRQ
4737,42,Iraq,High,1957,0,1,0,0,0,IRQ,368,368,IRQ
4738,42,Iraq,High,1958,0,1,0,0,0,IRQ,368,368,IRQ
4739,42,Iraq,High,1959,0,1,0,0,0,IRQ,368,368,IRQ
4740,42,Iraq,High,1960,0,1,0,0,0,IRQ,368,368,IRQ
4741,42,Iraq,High,1961,0,1,0,0,0,IRQ,368,368,IRQ
4742,42,Iraq,High,1962,0,1,0,0,0,IRQ,368,368,IRQ
4743,42,Iraq,High,1963,0,1,0,0,0,IRQ,368,368,IRQ
4744,42,Iraq,High,1964,0,1,0,0,0,IRQ,368,368,IRQ
4745,42,Iraq,High,1965,0,1,0,0,0,IRQ,368,368,IRQ
4746,42,Iraq,High,1966,0,1,0,0,0,IRQ,368,368,IRQ
4747,42,Iraq,High,1967,0,1,0,0,0,IRQ,368,368,IRQ
4748,42,Iraq,High,1968,0,1,0,0,0,IRQ,368,368,IRQ
4749,42,Iraq,High,1969,0,1,0,0,0,IRQ,368,368,IRQ
4750,42,Iraq,High,1970,0,1,0,0,0,IRQ,368,368,IRQ
4751,42,Iraq,High,1971,0,1,0,0,0,IRQ,368,368,IRQ
4752,42,Iraq,High,1972,0,1,0,0,0,IRQ,368,368,IRQ
4753,42,Iraq,High,1973,0,1,0,0,0,IRQ,368,368,IRQ
4754,42,Iraq,High,1974,0,1,0,0,0,IRQ,368,368,IRQ
4755,42,Iraq,High,1975,0,1,0,0,0,IRQ,368,368,IRQ
4756,42,Iraq,High,1976,0,1,0,0,0,IRQ,368,368,IRQ
4757,42,Iraq,High,1977,0,1,0,0,0,IRQ,368,368,IRQ
4758,42,Iraq,High,1978,0,1,0,0,0,IRQ,368,368,IRQ
4759,42,Iraq,High,1979,0,1,0,0,0,IRQ,368,368,IRQ
4760,42,Iraq,High,1980,0,1,0,0,0,IRQ,368,368,IRQ
4761,42,Iraq,High,1981,0,1,0,0,0,IRQ,368,368,IRQ
4762,42,Iraq,High,1982,0,1,0,0,0,IRQ,368,368,IRQ
4763,42,Iraq,High,1983,0,1,0,0,0,IRQ,368,368,IRQ
4764,42,Iraq,High,1984,0,1,0,0,0,IRQ,368,368,IRQ
4765,42,Iraq,High,1985,0,1,0,0,0,IRQ,368,368,IRQ
4766,42,Iraq,High,1986,0,1,0,0,0,IRQ,368,368,IRQ
4767,42,Iraq,High,1987,0,1,0,0,0,IRQ,368,368,IRQ
4768,42,Iraq,High,1988,0,1,0,0,0,IRQ,368,368,IRQ
4769,42,Iraq,High,1989,0,1,0,0,0,IRQ,368,368,IRQ
4770,42,Iraq,High,1990,0,1,0,0,0,IRQ,368,368,IRQ
4771,42,Iraq,High,1991,0,1,0,0,0,IRQ,368,368,IRQ
4772,42,Iraq,High,1992,0,1,0,0,0,IRQ,368,368,IRQ
4773,42,Iraq,High,1993,0,1,0,0,0,IRQ,368,368,IRQ
4774,42,Iraq,High,1994,0,1,0,0,0,IRQ,368,368,IRQ
4775,42,Iraq,High,1995,0,1,0,0,0,IRQ,368,368,IRQ
4776,42,Iraq,High,1996,0,1,0,0,0,IRQ,368,368,IRQ
4777,42,Iraq,High,1997,0,1,0,0,0,IRQ,368,368,IRQ
4778,42,Iraq,High,1998,0,1,0,0,0,IRQ,368,368,IRQ
4779,42,Iraq,High,1999,0,1,0,0,0,IRQ,368,368,IRQ
4780,42,Iraq,High,2000,0,1,0,0,0,IRQ,368,368,IRQ
4781,42,Iraq,High,2001,0,1,0,0,0,IRQ,368,368,IRQ
4782,42,Iraq,High,2002,0,1,0,0,0,IRQ,368,368,IRQ
4783,42,Iraq,High,2003,0,1,0,0,0,IRQ,368,368,IRQ
4784,42,Iraq,High,2004,0,1,0,0,0,IRQ,368,368,IRQ
4785,42,Iraq,High,2005,0,1,0,0,0,IRQ,368,368,IRQ
4786,42,Iraq,High,2006,0,1,0,0,0,IRQ,368,368,IRQ
4787,42,Iraq,High,2007,0,1,0,0,0,IRQ,368,368,IRQ
4788,42,Iraq,High,2008,0,1,0,0,0,IRQ,368,368,IRQ
4789,42,Iraq,High,2009,0,1,0,0,0,IRQ,368,368,IRQ
4790,42,Iraq,High,2010,0,1,0,0,0,IRQ,368,368,IRQ
4791,42,Iraq,High,2011,0,1,0,0,0,IRQ,368,368,IRQ
4792,42,Iraq,High,2012,0,1,0,0,0,IRQ,368,368,IRQ
4793,42,Iraq,High,2013,0,1,0,0,0,IRQ,368,368,IRQ
4794,42,Iraq,High,2014,0,1,0,0,0,IRQ,368,368,IRQ
4795,42,Iraq,High,2015,0,1,0,0,0,IRQ,368,368,IRQ
4796,42,Iraq,High,2016,0,1,0,0,0,IRQ,368,368,IRQ
4797,42,Iraq,High,2017,0,1,0,0,0,IRQ,368,368,IRQ
4798,42,Iraq,High,2018,0,1,0,0,0,IRQ,368,368,IRQ
4799,42,Iraq,High,2019,0,1,0,0,0,IRQ,368,368,IRQ
4800,43,Egypt,High,1900,0,1,0,0,0,EGY,818,818,EGY
4801,43,Egypt,High,1901,0,1,0,0,0,EGY,818,818,EGY
4802,43,Egypt,High,1902,0,1,0,0,0,EGY,818,818,EGY
4803,43,Egypt,High,1903,0,1,0,0,0,EGY,818,818,EGY
4804,43,Egypt,High,1904,0,1,0,0,0,EGY,818,818,EGY
4805,43,Egypt,High,1905,0,1,0,0,0,EGY,818,818,EGY
4806,43,Egypt,High,1906,0,1,0,0,0,EGY,818,818,EGY
4807,43,Egypt,High,1907,0,1,0,0,0,EGY,818,818,EGY
4808,43,Egypt,High,1908,0,1,0,0,0,EGY,818,818,EGY
4809,43,Egypt,High,1909,0,1,0,0,0,EGY,818,818,EGY
4810,43,Egypt,High,1910,0,1,0,0,0,EGY,818,818,EGY
4811,43,Egypt,High,1911,0,1,0,0,0,EGY,818,818,EGY
4812,43,Egypt,High,1912,0,1,0,0,0,EGY,818,818,EGY
4813,43,Egypt,High,1913,0,1,0,0,0,EGY,818,818,EGY
4814,43,Egypt,High,1914,0,1,0,0,0,EGY,818,818,EGY
4815,43,Egypt,High,1915,0,1,0,0,0,EGY,818,818,EGY
4816,43,Egypt,High,1916,0,1,0,0,0,EGY,818,818,EGY
4817,43,Egypt,High,1917,0,1,0,0,0,EGY,818,818,EGY
4818,43,Egypt,High,1918,0,1,0,0,0,EGY,818,818,EGY
4819,43,Egypt,High,1919,0,1,0,0,0,EGY,818,818,EGY
4820,43,Egypt,High,1920,0,1,0,0,0,EGY,818,818,EGY
4821,43,Egypt,High,1921,0,1,0,0,0,EGY,818,818,EGY
4822,43,Egypt,High,1922,0,1,0,0,0,EGY,818,818,EGY
4823,43,Egypt,High,1923,0,1,0,0,0,EGY,818,818,EGY
4824,43,Egypt,High,1924,0,1,0,0,0,EGY,818,818,EGY
4825,43,Egypt,High,1925,0,1,0,0,0,EGY,818,818,EGY
4826,43,Egypt,High,1926,0,1,0,0,0,EGY,818,818,EGY
4827,43,Egypt,High,1927,0,1,0,0,0,EGY,818,818,EGY
4828,43,Egypt,High,1928,0,1,0,0,0,EGY,818,818,EGY
4829,43,Egypt,High,1929,0,1,0,0,0,EGY,818,818,EGY
4830,43,Egypt,High,1930,0,1,0,0,0,EGY,818,818,EGY
4831,43,Egypt,High,1931,0,1,0,0,0,EGY,818,818,EGY
4832,43,Egypt,High,1932,0,1,0,0,0,EGY,818,818,EGY
4833,43,Egypt,High,1933,0,1,0,0,0,EGY,818,818,EGY
4834,43,Egypt,High,1934,0,1,0,0,0,EGY,818,818,EGY
4835,43,Egypt,High,1935,0,1,0,0,0,EGY,818,818,EGY
4836,43,Egypt,High,1936,0,1,0,0,0,EGY,818,818,EGY
4837,43,Egypt,High,1937,0,1,0,0,0,EGY,818,818,EGY
4838,43,Egypt,High,1938,0,1,0,0,0,EGY,818,818,EGY
4839,43,Egypt,High,1939,0,1,0,0,0,EGY,818,818,EGY
4840,43,Egypt,High,1940,0,1,0,0,0,EGY,818,818,EGY
4841,43,Egypt,High,1941,0,1,0,0,0,EGY,818,818,EGY
4842,43,Egypt,High,1942,0,1,0,0,0,EGY,818,818,EGY
4843,43,Egypt,High,1943,0,1,0,0,0,EGY,818,818,EGY
4844,43,Egypt,High,1944,0,1,0,0,0,EGY,818,818,EGY
4845,43,Egypt,High,1945,0,1,0,0,0,EGY,818,818,EGY
4846,43,Egypt,High,1946,0,1,0,0,0,EGY,818,818,EGY
4847,43,Egypt,High,1947,0,1,0,0,0,EGY,818,818,EGY
4848,43,Egypt,High,1948,0,1,0,0,0,EGY,818,818,EGY
4849,43,Egypt,High,1949,0,1,0,0,0,EGY,818,818,EGY
4850,43,Egypt,High,1950,0,1,0,0,0,EGY,818,818,EGY
4851,43,Egypt,High,1951,0,1,0,0,0,EGY,818,818,EGY
4852,43,Egypt,High,1952,0,1,0,0,0,EGY,818,818,EGY
4853,43,Egypt,High,1953,0,1,0,0,0,EGY,818,818,EGY
4854,43,Egypt,High,1954,0,1,0,0,0,EGY,818,818,EGY
4855,43,Egypt,High,1955,0,1,0,0,0,EGY,818,818,EGY
4856,43,Egypt,High,1956,0,1,0,0,0,EGY,818,818,EGY
4857,43,Egypt,High,1957,0,1,0,0,0,EGY,818,818,EGY
4858,43,Egypt,High,1958,0,1,0,0,0,EGY,818,818,EGY
4859,43,Egypt,High,1959,0,1,0,0,0,EGY,818,818,EGY
4860,43,Egypt,High,1960,0,1,0,0,0,EGY,818,818,EGY
4861,43,Egypt,High,1961,0,1,0,0,0,EGY,818,818,EGY
4862,43,Egypt,High,1962,0,1,0,0,0,EGY,818,818,EGY
4863,43,Egypt,High,1963,0,1,0,0,0,EGY,818,818,EGY
4864,43,Egypt,High,1964,0,1,0,0,0,EGY,818,818,EGY
4865,43,Egypt,High,1965,0,1,0,0,0,EGY,818,818,EGY
4866,43,Egypt,High,1966,0,1,0,0,0,EGY,818,818,EGY
4867,43,Egypt,High,1967,0,1,0,0,0,EGY,818,818,EGY
4868,43,Egypt,High,1968,0,1,0,0,0,EGY,818,818,EGY
4869,43,Egypt,High,1969,0,1,0,0,0,EGY,818,818,EGY
4870,43,Egypt,High,1970,0,1,0,0,0,EGY,818,818,EGY
4871,43,Egypt,High,1971,0,1,0,0,0,EGY,818,818,EGY
4872,43,Egypt,High,1972,0,1,0,0,0,EGY,818,818,EGY
4873,43,Egypt,High,1973,0,1,0,0,0,EGY,818,818,EGY
4874,43,Egypt,High,1974,0,1,0,0,0,EGY,818,818,EGY
4875,43,Egypt,High,1975,0,1,0,0,0,EGY,818,818,EGY
4876,43,Egypt,High,1976,0,1,0,0,0,EGY,818,818,EGY
4877,43,Egypt,High,1977,0,1,0,0,0,EGY,818,818,EGY
4878,43,Egypt,High,1978,0,1,0,0,0,EGY,818,818,EGY
4879,43,Egypt,High,1979,0,1,0,0,0,EGY,818,818,EGY
4880,43,Egypt,High,1980,0,1,0,0,0,EGY,818,818,EGY
4881,43,Egypt,High,1981,0,1,0,0,0,EGY,818,818,EGY
4882,43,Egypt,High,1982,0,1,0,0,0,EGY,818,818,EGY
4883,43,Egypt,High,1983,0,1,0,0,0,EGY,818,818,EGY
4884,43,Egypt,High,1984,0,1,0,0,0,EGY,818,818,EGY
4885,43,Egypt,High,1985,0,1,0,0,0,EGY,818,818,EGY
4886,43,Egypt,High,1986,0,1,0,0,0,EGY,818,818,EGY
4887,43,Egypt,High,1987,0,1,0,0,0,EGY,818,818,EGY
4888,43,Egypt,High,1988,0,1,0,0,0,EGY,818,818,EGY
4889,43,Egypt,High,1989,0,1,0,0,0,EGY,818,818,EGY
4890,43,Egypt,High,1990,0,1,0,0,0,EGY,818,818,EGY
4891,43,Egypt,High,1991,0,1,0,0,0,EGY,818,818,EGY
4892,43,Egypt,High,1992,0,1,0,0,0,EGY,818,818,EGY
4893,43,Egypt,High,1993,0,1,0,0,0,EGY,818,818,EGY
4894,43,Egypt,High,1994,0,1,0,0,0,EGY,818,818,EGY
4895,43,Egypt,High,1995,0,1,0,0,0,EGY,818,818,EGY
4896,43,Egypt,High,1996,0,1,0,0,0,EGY,818,818,EGY
4897,43,Egypt,High,1997,0,1,0,0,0,EGY,818,818,EGY
4898,43,Egypt,High,1998,0,1,0,0,0,EGY,818,818,EGY
4899,43,Egypt,High,1999,0,1,0,0,0,EGY,818,818,EGY
4900,43,Egypt,High,2000,0,1,0,0,0,EGY,818,818,EGY
4901,43,Egypt,High,2001,0,1,0,0,0,EGY,818,818,EGY
4902,43,Egypt,High,2002,0,1,0,0,0,EGY,818,818,EGY
4903,43,Egypt,High,2003,0,1,0,0,0,EGY,818,818,EGY
4904,43,Egypt,High,2004,0,1,0,0,0,EGY,818,818,EGY
4905,43,Egypt,High,2005,0,1,0,0,0,EGY,818,818,EGY
4906,43,Egypt,High,2006,0,1,0,0,0,EGY,818,818,EGY
4907,43,Egypt,High,2007,0,1,0,0,0,EGY,818,818,EGY
4908,43,Egypt,High,2008,0,1,0,0,0,EGY,818,818,EGY
4909,43,Egypt,High,2009,0,1,0,0,0,EGY,818,818,EGY
4910,43,Egypt,High,2010,0,1,0,0,0,EGY,818,818,EGY
4911,43,Egypt,High,2011,0,1,0,0,0,EGY,818,818,EGY
4912,43,Egypt,High,2012,0,1,0,0,0,EGY,818,818,EGY
4913,43,Egypt,High,2013,0,1,0,0,0,EGY,818,818,EGY
4914,43,Egypt,High,2014,0,1,0,0,0,EGY,818,818,EGY
4915,43,Egypt,High,2015,0,1,0,0,0,EGY,818,818,EGY
4916,43,Egypt,High,2016,0,1,0,0,0,EGY,818,818,EGY
4917,43,Egypt,High,2017,0,1,0,0,0,EGY,818,818,EGY
4918,43,Egypt,High,2018,0,1,0,0,0,EGY,818,818,EGY
4919,43,Egypt,High,2019,0,1,0,0,0,EGY,818,818,EGY
4920,44,Italy,High,1900,0,1,0,0,0,ITA,380,380,ITA
4921,44,Italy,High,1901,0,1,0,0,0,ITA,380,380,ITA
4922,44,Italy,High,1902,0,1,0,0,0,ITA,380,380,ITA
4923,44,Italy,High,1903,0,1,0,0,0,ITA,380,380,ITA
4924,44,Italy,High,1904,0,1,0,0,0,ITA,380,380,ITA
